,Num_Cells_Strain1,Num_Cells_Strain2,t_deg,k_degA,k_degB,ratioS1,ratioS2,posS1,posS2,Stability
0,6,1,12,0.1,0.3,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],0.7
1,6,1,24,0.1,0.6,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],1.0
2,3,3,46,0.6,0.3,1.1203912033019265,1.4120792762958336,"[[  71   37]
 [   2 -106]
 [ -94   81]]","[[  32  -96]
 [ -14   87]
 [-171  153]]",0.0
3,3,3,12,0.6,0.5,1.1203912033019265,1.4120792762958336,"[[  71   37]
 [   2 -106]
 [ -94   81]]","[[  32  -96]
 [ -14   87]
 [-171  153]]",1.0
4,3,3,24,0.6,0.5,1.1203912033019265,1.4120792762958336,"[[  71   37]
 [   2 -106]
 [ -94   81]]","[[  32  -96]
 [ -14   87]
 [-171  153]]",1.0
5,3,3,36,0.6,0.5,1.1203912033019265,1.4120792762958336,"[[  71   37]
 [   2 -106]
 [ -94   81]]","[[  32  -96]
 [ -14   87]
 [-171  153]]",1.0
6,3,3,46,0.6,0.5,1.1203912033019265,1.4120792762958336,"[[  71   37]
 [   2 -106]
 [ -94   81]]","[[  32  -96]
 [ -14   87]
 [-171  153]]",1.0
7,3,3,12,0.6,0.6,1.1203912033019265,1.4120792762958336,"[[  71   37]
 [   2 -106]
 [ -94   81]]","[[  32  -96]
 [ -14   87]
 [-171  153]]",1.0
8,3,3,24,0.6,0.6,1.1203912033019265,1.4120792762958336,"[[  71   37]
 [   2 -106]
 [ -94   81]]","[[  32  -96]
 [ -14   87]
 [-171  153]]",1.0
9,3,3,36,0.6,0.6,1.1203912033019265,1.4120792762958336,"[[  71   37]
 [   2 -106]
 [ -94   81]]","[[  32  -96]
 [ -14   87]
 [-171  153]]",1.0
10,3,3,46,0.6,0.6,1.1203912033019265,1.4120792762958336,"[[  71   37]
 [   2 -106]
 [ -94   81]]","[[  32  -96]
 [ -14   87]
 [-171  153]]",1.0
11,6,1,36,0.1,0.6,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],1.0
12,6,1,46,0.1,0.6,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],1.0
13,6,1,12,0.3,0.3,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],0.1
14,6,1,24,0.3,0.3,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],0.2
15,6,1,36,0.3,0.3,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],0.3
16,6,1,46,0.3,0.3,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],0.0
17,6,1,12,0.3,0.5,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],1.0
18,6,1,24,0.3,0.5,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],1.0
19,6,1,36,0.3,0.5,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],1.0
20,6,1,24,0.1,0.3,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],0.9
21,6,1,46,0.3,0.5,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],1.0
22,6,1,12,0.3,0.6,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],1.0
23,6,1,24,0.3,0.6,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],1.0
24,6,1,36,0.3,0.6,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],1.0
25,6,1,46,0.3,0.6,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],1.0
26,6,1,12,0.6,0.3,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],0.0
27,6,1,24,0.6,0.3,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],0.0
28,6,1,36,0.6,0.3,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],0.0
29,6,1,46,0.6,0.3,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],0.0
30,6,1,12,0.6,0.5,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],0.1
31,6,1,36,0.1,0.3,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],1.0
32,6,1,24,0.6,0.5,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],0.0
33,6,1,36,0.6,0.5,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],0.2
34,6,1,46,0.6,0.5,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],0.1
35,6,1,12,0.6,0.6,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],1.0
36,6,1,24,0.6,0.6,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],1.0
37,6,1,36,0.6,0.6,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],0.9
38,6,1,46,0.6,0.6,1.116621143848631,0.0,"[[ -18 -178]
 [ -44   37]
 [-142  117]
 [ -70   13]
 [-132  184]
 [-139   72]]",[[-150  166]],1.0
39,1,9,12,0.1,0.3,0.0,1.4216465262644744,[[-81 -35]],"[[  93 -186]
 [ -30  -11]
 [-156   70]
 [-129   36]
 [  37 -139]
 [ 193 -138]
 [  17  132]
 [-119   68]
 [-168 -178]]",0.0
40,1,9,24,0.1,0.3,0.0,1.4216465262644744,[[-81 -35]],"[[  93 -186]
 [ -30  -11]
 [-156   70]
 [-129   36]
 [  37 -139]
 [ 193 -138]
 [  17  132]
 [-119   68]
 [-168 -178]]",0.0
